PLAYER_NAME,PTS,REB,AST,STL,BLK,GAME_DATE
De'Andre Hunter,13,3,3,1,0,2024-04-04
De'Andre Hunter,26,7,4,0,0,2024-04-03
De'Andre Hunter,8,6,4,0,0,2024-04-01
De'Andre Hunter,13,2,1,1,0,2024-03-30
De'Andre Hunter,21,13,1,0,0,2024-03-28
De'Andre Hunter,13,5,1,0,0,2024-03-27
De'Anthony Melton,3,1,1,2,0,2024-04-12
De'Anthony Melton,5,3,3,2,0,2024-04-09
De'Anthony Melton,0,1,1,0,1,2024-02-27
De'Anthony Melton,16,3,3,2,0,2024-02-25
De'Anthony Melton,7,1,1,0,0,2024-02-23
De'Anthony Melton,6,4,3,1,0,2024-01-12
De'Anthony Melton,10,3,2,0,0,2024-01-10
DeAndre Jordan,0,0,0,0,0,2024-04-04
DeAndre Jordan,0,2,0,0,0,2024-04-02
DeAndre Jordan,0,1,2,0,0,2024-03-31
DeAndre Jordan,11,7,0,0,0,2024-03-29
DeAndre Jordan,0,6,1,0,2,2024-03-25
DeAndre Jordan,11,8,3,1,1,2024-03-23
DeAndre Jordan,2,1,0,0,0,2024-03-21
DeAndre Jordan,1,1,0,0,0,2024-02-12
DeAndre Jordan,2,5,0,0,0,2024-02-09
DeAndre Jordan,6,8,1,0,0,2024-02-08
DeMar DeRozan,30,5,5,4,1,2024-04-14
DeMar DeRozan,39,4,7,3,0,2024-04-11
DeMar DeRozan,34,5,6,0,0,2024-04-09
DeMar DeRozan,30,3,5,0,0,2024-04-07
DeMar DeRozan,20,5,10,1,0,2024-04-05
DeMar DeRozan,31,2,5,2,0,2024-04-01
DeMar DeRozan,27,2,8,1,1,2024-03-31
DeMar DeRozan,31,8,2,1,1,2024-03-29
DeMar DeRozan,27,6,2,1,0,2024-03-27
DeMar DeRozan,27,2,6,5,1,2024-03-25
Dean Wade,0,4,2,0,1,2024-03-08
Dean Wade,9,4,0,0,0,2024-03-06
Dean Wade,23,8,1,2,0,2024-03-05
Dean Wade,0,3,2,0,2,2024-03-03
Dean Wade,6,2,0,1,2,2024-03-01
Dean Wade,5,2,1,0,2,2024-02-28
Dean Wade,0,2,0,0,0,2024-02-27
Dean Wade,0,1,1,0,0,2024-02-25
Dean Wade,0,3,0,0,1,2024-02-23
Dean Wade,3,2,0,0,1,2024-02-22
Deandre Ayton,6,2,1,1,0,2024-04-12
Deandre Ayton,6,2,1,1,0,2024-04-12
Deandre Ayton,25,11,1,3,1,2024-04-11
Deandre Ayton,25,11,1,3,1,2024-04-11
Deandre Ayton,30,13,1,1,0,2024-04-09
Deandre Ayton,30,13,1,1,0,2024-04-09
Deandre Ayton,22,14,2,2,1,2024-04-07
Deandre Ayton,22,14,2,2,1,2024-04-07
Deandre Ayton,34,13,3,2,2,2024-04-05
Deandre Ayton,34,13,3,2,2,2024-04-05
Dejounte Murray,32,3,3,1,0,2024-04-14
Dejounte Murray,12,5,4,0,0,2024-04-12
Dejounte Murray,29,13,13,4,0,2024-04-09
Dejounte Murray,14,2,12,1,1,2024-04-06
Dejounte Murray,16,5,4,1,0,2024-04-04
Dejounte Murray,24,4,11,1,0,2024-04-03
Dejounte Murray,17,8,6,0,0,2024-04-01
Dejounte Murray,20,8,12,0,0,2024-03-30
Dejounte Murray,44,7,7,2,1,2024-03-28
Dejounte Murray,30,3,7,2,2,2024-03-27
Delon Wright,11,3,4,4,1,2024-04-14
Delon Wright,7,2,5,2,0,2024-04-12
Delon Wright,7,2,2,0,0,2024-04-09
Delon Wright,9,1,4,4,1,2024-03-31
Delon Wright,5,0,1,2,0,2024-03-29
Delon Wright,0,3,3,0,0,2024-03-26
Delon Wright,8,4,1,0,0,2024-03-24
Delon Wright,5,1,3,1,0,2024-03-22
Delon Wright,2,2,1,0,0,2024-03-20
Delon Wright,1,2,4,1,0,2024-03-18
Deni Avdija,9,3,2,0,1,2024-04-14
Deni Avdija,24,12,8,0,0,2024-04-12
Deni Avdija,15,6,5,0,1,2024-04-09
Deni Avdija,32,10,5,2,3,2024-04-07
Deni Avdija,22,12,0,1,2,2024-04-05
Deni Avdija,7,2,2,1,0,2024-04-03
Deni Avdija,23,8,5,1,1,2024-04-02
Deni Avdija,15,9,6,1,1,2024-03-31
Deni Avdija,18,11,9,0,0,2024-03-29
Deni Avdija,17,12,3,1,0,2024-03-27
Dennis Schroder,21,7,9,2,0,2024-04-10
Dennis Schroder,4,7,6,0,1,2024-04-07
Dennis Schroder,24,5,6,0,0,2024-04-06
Dennis Schroder,12,6,11,0,0,2024-04-03
Dennis Schroder,7,3,4,0,0,2024-04-01
Dennis Schroder,14,3,3,1,0,2024-03-31
Dennis Schroder,27,5,7,1,0,2024-03-29
Dennis Schroder,21,4,8,1,1,2024-03-27
Dennis Schroder,19,5,7,0,0,2024-03-25
Dennis Schroder,9,7,3,0,3,2024-03-23
Dennis Smith Jr.,2,0,0,0,0,2024-03-31
Dennis Smith Jr.,8,0,1,2,0,2024-03-23
Dennis Smith Jr.,5,3,6,3,0,2024-03-21
Dennis Smith Jr.,0,0,3,1,0,2024-03-19
Dennis Smith Jr.,5,3,4,2,0,2024-03-17
Dennis Smith Jr.,4,0,2,0,0,2024-03-16
Dennis Smith Jr.,10,3,2,2,0,2024-03-13
Dennis Smith Jr.,7,3,2,0,0,2024-03-10
Dennis Smith Jr.,7,3,0,0,0,2024-03-09
Dennis Smith Jr.,9,2,3,4,0,2024-03-07
Dereck Lively II,2,2,0,1,2,2024-03-31
Dereck Lively II,12,9,2,0,1,2024-03-29
Dereck Lively II,4,7,1,1,2,2024-03-26
Dereck Lively II,6,9,0,1,0,2024-03-25
Dereck Lively II,6,5,1,0,0,2024-03-21
Dereck Lively II,12,5,1,0,1,2024-03-19
Dereck Lively II,14,8,0,0,2,2024-03-17
Dereck Lively II,4,2,0,0,0,2024-03-14
Dereck Lively II,12,8,0,0,2,2024-03-13
Dereck Lively II,22,7,3,2,2,2024-03-11
Dereon Seabron,0,0,1,0,0,2024-02-27
Derrick Jones Jr.,3,1,3,0,0,2024-04-12
Derrick Jones Jr.,12,2,0,2,2,2024-04-10
Derrick Jones Jr.,9,3,3,0,1,2024-04-09
Derrick Jones Jr.,10,2,0,1,0,2024-04-07
Derrick Jones Jr.,9,3,1,0,3,2024-04-05
Derrick Jones Jr.,14,5,0,1,1,2024-04-04
Derrick Jones Jr.,0,3,1,0,2,2024-04-02
Derrick Jones Jr.,2,5,1,1,0,2024-03-31
Derrick Jones Jr.,7,1,1,0,0,2024-03-29
Derrick Jones Jr.,8,3,3,1,1,2024-03-26
Derrick Rose,2,0,1,0,0,2024-02-28
Derrick Rose,6,2,4,0,0,2024-02-26
Derrick Rose,4,1,2,0,0,2024-02-23
Derrick Rose,8,4,3,0,0,2024-02-14
Derrick Rose,10,4,5,0,0,2024-02-10
Derrick Rose,7,3,2,1,0,2024-02-06
Derrick Rose,12,1,4,0,0,2024-02-02
Derrick Rose,4,0,2,0,0,2024-01-02
Derrick White,2,2,2,1,1,2024-04-11
Derrick White,9,4,3,2,0,2024-04-09
Derrick White,15,1,9,1,0,2024-04-07
Derrick White,8,1,6,1,1,2024-04-03
Derrick White,19,9,5,0,1,2024-04-01
Derrick White,15,3,3,0,0,2024-03-30
Derrick White,22,7,5,1,0,2024-03-28
Derrick White,17,3,6,1,0,2024-03-23
Derrick White,19,8,11,0,1,2024-03-22
Derrick White,23,5,8,0,2,2024-03-20
Desmond Bane,26,4,16,1,0,2024-03-27
Desmond Bane,15,3,3,1,0,2024-03-25
Desmond Bane,6,1,4,0,1,2024-03-20
Desmond Bane,24,5,4,3,0,2024-03-18
Desmond Bane,22,3,7,0,1,2024-03-16
Desmond Bane,15,1,3,1,0,2024-01-12
Desmond Bane,32,9,4,0,0,2024-01-09
Desmond Bane,23,5,5,1,1,2024-01-07
Desmond Bane,24,5,13,1,0,2024-01-05
Desmond Bane,22,4,8,0,0,2024-01-03
Devin Booker,23,4,7,1,0,2024-04-14
Devin Booker,21,4,6,0,0,2024-04-12
Devin Booker,37,1,4,1,1,2024-04-10
Devin Booker,12,3,5,2,0,2024-04-09
Devin Booker,25,3,7,1,0,2024-04-07
Devin Booker,13,3,13,3,0,2024-04-05
Devin Booker,40,1,8,1,0,2024-04-03
Devin Booker,52,3,9,0,1,2024-04-01
Devin Booker,14,3,5,0,0,2024-03-29
Devin Booker,17,5,9,0,0,2024-03-27
Devin Vassell,23,2,7,1,0,2024-03-29
Devin Vassell,31,4,6,1,0,2024-03-27
Devin Vassell,26,4,7,3,0,2024-03-25
Devin Vassell,2,3,3,0,0,2024-03-23
Devin Vassell,27,4,4,1,0,2024-03-22
Devin Vassell,19,6,3,3,0,2024-03-19
Devin Vassell,25,2,8,0,0,2024-03-17
Devin Vassell,17,2,2,1,1,2024-03-15
Devin Vassell,6,5,6,1,0,2024-03-12
Devin Vassell,17,1,1,1,0,2024-03-11
Devonte' Graham,12,1,2,0,0,2024-04-14
Devonte' Graham,11,4,5,0,0,2024-04-12
Devonte' Graham,2,3,1,0,0,2024-04-10
Devonte' Graham,3,0,4,0,1,2024-04-09
Devonte' Graham,9,3,6,0,0,2024-04-07
Devonte' Graham,20,2,5,3,0,2024-04-05
Devonte' Graham,2,2,3,1,0,2024-04-02
Devonte' Graham,6,1,2,0,0,2024-03-31
Devonte' Graham,6,2,2,1,0,2024-03-23
Devonte' Graham,0,0,0,0,0,2024-03-12
Dillon Brooks,9,5,0,0,1,2024-04-12
Dillon Brooks,8,4,1,2,0,2024-04-11
Dillon Brooks,15,5,3,0,0,2024-04-09
Dillon Brooks,29,2,2,3,0,2024-04-07
Dillon Brooks,18,5,3,1,0,2024-04-05
Dillon Brooks,8,0,0,2,0,2024-04-04
Dillon Brooks,5,1,1,0,0,2024-04-02
Dillon Brooks,0,3,1,0,0,2024-03-31
Dillon Brooks,5,4,0,0,0,2024-03-29
Dillon Brooks,20,4,4,1,2,2024-03-27
Domantas Sabonis,18,11,9,0,0,2024-04-14
Domantas Sabonis,25,12,9,2,0,2024-04-12
Domantas Sabonis,18,10,4,2,0,2024-04-11
Domantas Sabonis,8,13,5,1,0,2024-04-09
Domantas Sabonis,18,20,9,1,2,2024-04-07
Domantas Sabonis,16,16,6,1,1,2024-04-05
Domantas Sabonis,17,11,7,0,1,2024-04-04
Domantas Sabonis,22,20,9,2,0,2024-04-02
Domantas Sabonis,17,11,6,1,1,2024-03-31
Domantas Sabonis,13,12,10,1,0,2024-03-29
Dominick Barlow,0,2,0,0,0,2024-03-27
Dominick Barlow,0,3,0,0,0,2024-03-25
Dominick Barlow,4,3,0,0,0,2024-03-23
Dominick Barlow,4,1,5,1,0,2024-03-19
Dominick Barlow,6,6,1,0,0,2024-03-15
Dominick Barlow,0,2,0,0,0,2024-03-12
Dominick Barlow,2,3,0,0,1,2024-03-11
Dominick Barlow,19,8,4,1,1,2024-03-09
Dominick Barlow,4,1,0,1,0,2024-03-07
Dominick Barlow,0,0,0,0,0,2024-03-03
Donovan Mitchell,33,4,5,4,0,2024-04-12
Donovan Mitchell,29,4,8,3,1,2024-04-10
Donovan Mitchell,10,5,7,3,2,2024-04-06
Donovan Mitchell,24,3,2,2,2,2024-04-03
Donovan Mitchell,13,0,6,1,0,2024-03-31
Donovan Mitchell,12,3,8,2,0,2024-03-29
Donovan Mitchell,13,3,2,1,0,2024-03-16
Donovan Mitchell,14,4,5,0,1,2024-03-13
Donovan Mitchell,19,5,3,0,0,2024-02-28
Donovan Mitchell,31,7,6,0,1,2024-02-27
Donte DiVincenzo,25,7,2,2,1,2024-04-14
Donte DiVincenzo,14,6,3,2,0,2024-04-12
Donte DiVincenzo,17,4,4,1,0,2024-04-11
Donte DiVincenzo,21,4,6,1,0,2024-04-09
Donte DiVincenzo,26,4,3,1,1,2024-04-07
Donte DiVincenzo,10,4,3,0,1,2024-04-05
Donte DiVincenzo,21,5,1,0,1,2024-04-04
Donte DiVincenzo,31,4,4,4,0,2024-04-02
Donte DiVincenzo,15,1,2,2,1,2024-03-31
Donte DiVincenzo,20,6,2,2,0,2024-03-29
Dorian Finney-Smith,2,7,1,0,0,2024-04-06
Dorian Finney-Smith,10,2,1,1,0,2024-04-03
Dorian Finney-Smith,5,4,2,0,1,2024-04-01
Dorian Finney-Smith,5,3,1,2,0,2024-03-31
Dorian Finney-Smith,12,3,3,1,1,2024-03-29
Dorian Finney-Smith,4,8,1,1,0,2024-03-27
Dorian Finney-Smith,11,5,3,1,1,2024-03-25
Dorian Finney-Smith,2,4,2,0,0,2024-03-23
Dorian Finney-Smith,2,3,1,1,1,2024-03-19
Dorian Finney-Smith,8,7,1,4,1,2024-03-17
Doug McDermott,15,1,1,0,0,2024-04-14
Doug McDermott,0,0,0,0,0,2024-04-12
Doug McDermott,3,0,1,2,0,2024-04-09
Doug McDermott,6,1,1,0,0,2024-04-05
Doug McDermott,0,0,0,0,0,2024-04-03
Doug McDermott,6,1,0,0,0,2024-04-01
Doug McDermott,0,0,0,0,0,2024-03-29
Doug McDermott,3,0,1,0,0,2024-03-27
Doug McDermott,0,1,0,0,0,2024-03-25
Doug McDermott,14,0,3,1,0,2024-03-24
Draymond Green,0,12,11,1,1,2024-04-12
Draymond Green,15,6,10,0,1,2024-04-09
Draymond Green,3,3,3,2,1,2024-04-07
Draymond Green,6,7,3,2,1,2024-04-05
Draymond Green,5,8,5,1,1,2024-04-04
Draymond Green,11,8,6,4,1,2024-04-02
Draymond Green,21,6,11,6,1,2024-03-31
Draymond Green,8,8,4,1,0,2024-03-29
Draymond Green,0,3,1,0,0,2024-03-27
Draymond Green,4,9,8,2,0,2024-03-26
Drew Eubanks,0,0,1,0,0,2024-04-14
Drew Eubanks,2,7,0,0,0,2024-04-12
Drew Eubanks,6,5,1,1,0,2024-04-09
Drew Eubanks,0,9,2,0,1,2024-04-07
Drew Eubanks,5,4,0,0,1,2024-04-05
Drew Eubanks,4,5,0,1,0,2024-04-03
Drew Eubanks,4,2,1,0,1,2024-04-01
Drew Eubanks,0,4,0,0,2,2024-03-29
Drew Eubanks,5,4,1,0,0,2024-03-27
Drew Eubanks,2,6,4,0,0,2024-03-25
Duncan Robinson,0,3,0,0,0,2024-04-07
Duncan Robinson,10,3,2,0,0,2024-04-05
Duncan Robinson,2,0,1,2,0,2024-04-04
Duncan Robinson,6,2,1,1,0,2024-04-02
Duncan Robinson,6,3,1,0,1,2024-03-31
Duncan Robinson,3,4,0,0,0,2024-03-18
Duncan Robinson,30,4,5,0,0,2024-03-17
Duncan Robinson,16,2,5,3,1,2024-03-15
Duncan Robinson,11,6,3,1,0,2024-03-13
Duncan Robinson,16,2,1,0,0,2024-03-10
Duop Reath,14,6,0,3,1,2024-04-14
Duop Reath,10,4,0,0,2,2024-04-12
Duop Reath,8,5,0,0,1,2024-04-11
Duop Reath,12,5,1,0,0,2024-04-09
Duop Reath,0,5,1,0,0,2024-04-07
Duop Reath,5,2,2,0,0,2024-04-05
Duop Reath,7,3,0,0,0,2024-04-03
Duop Reath,2,3,0,1,1,2024-04-01
Duop Reath,6,2,0,0,0,2024-03-29
Duop Reath,13,5,5,1,0,2024-03-27
Dwight Powell,2,8,1,1,1,2024-04-14
Dwight Powell,4,10,4,0,0,2024-04-12
Dwight Powell,2,2,1,2,0,2024-04-05
Dwight Powell,2,3,0,0,0,2024-04-04
Dwight Powell,0,3,1,0,0,2024-04-02
Dwight Powell,0,0,0,0,0,2024-03-31
Dwight Powell,0,1,0,0,0,2024-03-26
Dwight Powell,0,0,0,0,0,2024-03-25
Dwight Powell,0,1,0,0,0,2024-03-21
Dwight Powell,0,0,0,0,0,2024-03-13
Dylan Windler,12,3,1,0,0,2024-04-10
Dylan Windler,0,2,0,0,0,2024-03-30
Dylan Windler,11,2,0,1,0,2024-03-27
Dylan Windler,0,0,0,0,0,2024-03-25
Dylan Windler,5,4,2,1,0,2024-03-23
Dylan Windler,0,1,0,0,0,2024-03-13
Dylan Windler,0,0,1,0,0,2024-02-25
Dylan Windler,0,0,0,0,0,2024-02-23
Dylan Windler,0,1,1,0,0,2024-02-22
Dylan Windler,3,0,1,0,0,2024-02-14
Dyson Daniels,2,2,1,0,0,2024-04-14
Dyson Daniels,6,8,7,2,1,2024-04-12
Dyson Daniels,10,4,1,1,1,2024-04-11
Dyson Daniels,4,6,5,1,1,2024-04-09
Dyson Daniels,10,6,2,1,1,2024-04-07
Dyson Daniels,7,7,2,2,0,2024-04-05
Dyson Daniels,16,2,3,2,0,2024-04-03
Dyson Daniels,9,7,5,2,0,2024-04-01
Dyson Daniels,2,3,2,2,0,2024-03-30
Dyson Daniels,7,1,1,1,1,2024-02-09
E.J. Liddell,0,2,0,0,0,2024-01-27
E.J. Liddell,0,0,0,2,0,2024-01-26
E.J. Liddell,0,1,1,0,0,2024-01-12
E.J. Liddell,0,0,0,0,0,2024-01-10
E.J. Liddell,0,0,0,0,1,2024-01-07
Emoni Bates,7,3,3,0,0,2024-04-14
Emoni Bates,0,0,0,0,0,2024-04-10
Emoni Bates,0,0,0,0,0,2024-03-25
Emoni Bates,9,0,1,0,0,2024-03-24
Emoni Bates,7,1,0,0,0,2024-03-10
Eric Gordon,2,0,3,1,1,2024-04-12
Eric Gordon,11,0,0,1,0,2024-04-10
Eric Gordon,11,0,0,4,1,2024-04-09
Eric Gordon,5,0,2,0,0,2024-04-07
Eric Gordon,4,1,1,2,0,2024-04-05
Eric Gordon,3,1,1,1,0,2024-04-03
Eric Gordon,3,1,1,1,0,2024-04-01
Eric Gordon,6,2,2,2,0,2024-03-29
Eric Gordon,10,1,0,0,1,2024-03-27
Eric Gordon,2,2,0,0,0,2024-03-25
Eugene Omoruyi,26,2,5,0,0,2024-04-14
Eugene Omoruyi,7,0,0,0,1,2024-04-12
Eugene Omoruyi,7,2,0,1,0,2024-04-09
Eugene Omoruyi,4,1,2,2,0,2024-04-07
Eugene Omoruyi,5,6,0,1,1,2024-04-05
Eugene Omoruyi,4,2,0,1,1,2024-04-03
Eugene Omoruyi,3,1,1,0,0,2024-04-02
Eugene Omoruyi,0,2,2,0,0,2024-03-17
Eugene Omoruyi,7,2,1,1,1,2024-03-16
Eugene Omoruyi,4,2,0,0,0,2024-03-14
Evan Fournier,6,1,1,1,0,2024-04-14
Evan Fournier,13,4,2,0,1,2024-04-12
Evan Fournier,5,1,3,0,0,2024-04-11
Evan Fournier,21,3,0,1,2,2024-04-09
Evan Fournier,0,0,0,0,0,2024-04-05
Evan Fournier,0,1,2,1,0,2024-04-03
Evan Fournier,5,3,4,1,1,2024-04-01
Evan Fournier,10,2,0,0,0,2024-03-29
Evan Fournier,0,0,0,3,0,2024-03-27
Evan Fournier,15,2,2,1,0,2024-03-25
Evan Mobley,14,6,5,0,0,2024-04-14
Evan Mobley,12,5,2,0,1,2024-04-12
Evan Mobley,12,12,1,3,4,2024-04-10
Evan Mobley,20,6,4,0,0,2024-04-07
Evan Mobley,8,3,3,2,1,2024-04-06
Evan Mobley,20,9,5,1,1,2024-04-03
Evan Mobley,21,7,5,2,2,2024-04-02
Evan Mobley,23,4,1,0,2,2024-03-31
Evan Mobley,20,11,3,1,2,2024-03-29
Evan Mobley,10,6,6,1,0,2024-03-27
Frank Ntilikina,0,3,3,0,0,2024-01-31
Frank Ntilikina,0,2,0,0,0,2024-01-29
Frank Ntilikina,5,0,0,0,0,2024-01-26
Frank Ntilikina,0,0,0,0,0,2024-01-24
Frank Ntilikina,0,1,1,0,0,2024-01-17
Franz Wagner,25,5,3,3,0,2024-04-14
Franz Wagner,24,6,3,1,1,2024-04-12
Franz Wagner,16,4,3,1,0,2024-04-07
Franz Wagner,22,7,1,1,0,2024-04-05
Franz Wagner,24,2,5,0,1,2024-04-03
Franz Wagner,20,6,1,0,0,2024-04-01
Franz Wagner,13,4,4,1,0,2024-03-30
Franz Wagner,13,3,3,2,1,2024-03-29
Franz Wagner,14,5,1,1,0,2024-03-27
Franz Wagner,18,3,4,0,0,2024-03-23
Fred VanVleet,42,7,7,2,1,2024-04-11
Fred VanVleet,37,8,6,1,1,2024-04-09
Fred VanVleet,24,1,12,1,0,2024-04-07
Fred VanVleet,13,6,8,0,0,2024-04-05
Fred VanVleet,10,4,9,5,0,2024-04-04
Fred VanVleet,22,5,5,5,0,2024-04-02
Fred VanVleet,10,2,7,0,0,2024-03-31
Fred VanVleet,22,2,6,4,3,2024-03-29
Fred VanVleet,13,4,6,3,0,2024-03-27
Fred VanVleet,15,3,4,2,1,2024-03-25
Furkan Korkmaz,0,4,0,0,2,2024-02-07
Furkan Korkmaz,0,1,0,0,0,2024-02-05
Furkan Korkmaz,10,4,1,1,0,2024-02-03
Furkan Korkmaz,5,2,2,0,0,2024-02-01
Furkan Korkmaz,19,2,3,0,0,2024-01-30
Furkan Korkmaz,2,0,1,0,0,2024-01-29
Furkan Korkmaz,3,1,3,1,0,2024-01-27
Furkan Korkmaz,2,1,2,1,0,2024-01-25
Furkan Korkmaz,0,1,1,0,1,2024-01-22
Furkan Korkmaz,2,4,1,0,0,2024-01-20
GG Jackson,44,12,1,2,1,2024-04-14
GG Jackson,31,1,1,3,0,2024-04-12
GG Jackson,22,2,2,2,1,2024-04-10
GG Jackson,11,4,2,0,1,2024-04-09
GG Jackson,17,6,3,2,0,2024-04-06
GG Jackson,15,3,4,0,0,2024-04-05
GG Jackson,15,12,1,0,0,2024-04-03
GG Jackson,11,4,4,0,1,2024-04-01
GG Jackson,11,3,3,1,0,2024-03-30
GG Jackson,10,4,0,0,0,2024-03-27
Gabe Vincent,0,0,1,0,0,2024-04-14
Gabe Vincent,5,1,1,0,0,2024-04-12
Gabe Vincent,0,1,1,2,0,2024-04-09
Gabe Vincent,0,0,2,0,0,2024-04-06
Gabe Vincent,0,1,0,0,0,2024-04-03
Gabe Vincent,2,1,1,1,0,2024-03-31
Garrett Temple,9,3,7,0,0,2024-04-14
Garrett Temple,5,2,0,0,0,2024-04-12
Garrett Temple,3,6,4,2,0,2024-04-10
Garrett Temple,5,2,1,0,1,2024-04-07
Garrett Temple,7,2,0,0,1,2024-04-03
Garrett Temple,6,1,0,2,0,2024-04-02
Garrett Temple,2,2,0,0,0,2024-03-31
Garrett Temple,15,6,2,2,0,2024-03-27
Garrett Temple,2,3,4,1,0,2024-03-25
Garrett Temple,3,5,2,0,1,2024-03-23
Garrison Mathews,6,0,0,1,1,2024-04-14
Garrison Mathews,0,1,0,1,0,2024-04-12
Garrison Mathews,10,3,4,0,0,2024-04-10
Garrison Mathews,11,3,0,1,0,2024-04-09
Garrison Mathews,11,0,0,2,0,2024-04-06
Garrison Mathews,14,2,0,0,0,2024-04-04
Garrison Mathews,9,3,0,0,0,2024-04-03
Garrison Mathews,9,1,1,0,0,2024-04-01
Garrison Mathews,3,1,1,0,0,2024-03-30
Garrison Mathews,7,1,1,0,0,2024-03-28
Gary Harris,3,0,2,1,0,2024-04-14
Gary Harris,3,0,0,1,1,2024-04-12
Gary Harris,6,5,2,1,0,2024-04-09
Gary Harris,0,1,1,3,0,2024-04-07
Gary Harris,12,3,6,2,0,2024-04-05
Gary Harris,0,2,2,0,0,2024-04-03
Gary Harris,14,4,2,1,0,2024-04-01
Gary Harris,8,2,0,1,0,2024-03-29
Gary Harris,5,1,0,0,0,2024-03-21
Gary Harris,3,1,0,0,0,2024-03-19
Gary Payton II,9,1,1,0,1,2024-04-09
Gary Payton II,4,3,2,0,0,2024-04-07
Gary Payton II,14,2,1,1,2,2024-04-05
Gary Payton II,8,2,0,1,0,2024-04-04
Gary Payton II,8,2,0,1,0,2024-04-02
Gary Payton II,4,3,1,1,1,2024-03-31
Gary Payton II,6,1,1,0,1,2024-03-29
Gary Payton II,10,1,1,3,1,2024-03-27
Gary Payton II,2,0,0,1,1,2024-03-26
Gary Payton II,2,8,7,1,0,2024-03-24
Gary Trent Jr.,18,4,1,0,0,2024-04-14
Gary Trent Jr.,7,1,1,0,0,2024-04-12
Gary Trent Jr.,16,3,4,4,0,2024-04-09
Gary Trent Jr.,20,7,5,3,0,2024-04-07
Gary Trent Jr.,31,5,3,2,0,2024-04-05
Gary Trent Jr.,23,2,2,2,0,2024-03-31
Gary Trent Jr.,18,2,6,0,0,2024-03-27
Gary Trent Jr.,18,2,2,0,0,2024-03-25
Gary Trent Jr.,31,4,2,3,0,2024-03-23
Gary Trent Jr.,18,6,2,1,0,2024-03-20
Georges Niang,16,1,1,0,0,2024-04-14
Georges Niang,9,5,0,2,0,2024-04-12
Georges Niang,4,2,1,0,1,2024-04-10
Georges Niang,2,2,2,1,0,2024-04-07
Georges Niang,12,1,1,0,0,2024-04-06
Georges Niang,0,2,0,0,0,2024-04-03
Georges Niang,8,3,1,3,0,2024-04-02
Georges Niang,4,5,2,1,0,2024-03-31
Georges Niang,25,0,0,0,1,2024-03-29
Georges Niang,14,1,0,0,0,2024-03-27
Giannis Antetokounmpo,15,8,7,1,2,2024-04-09
Giannis Antetokounmpo,28,15,8,1,2,2024-04-07
Giannis Antetokounmpo,21,7,8,1,5,2024-04-03
Giannis Antetokounmpo,35,15,10,0,0,2024-04-02
Giannis Antetokounmpo,36,16,8,3,1,2024-03-30
Giannis Antetokounmpo,35,14,4,0,0,2024-03-28
Giannis Antetokounmpo,29,21,11,2,3,2024-03-26
Giannis Antetokounmpo,30,19,4,0,1,2024-03-24
Giannis Antetokounmpo,21,9,5,0,2,2024-03-21
Giannis Antetokounmpo,32,11,7,1,0,2024-03-14
Goga Bitadze,0,3,1,0,0,2024-04-14
Goga Bitadze,5,2,0,2,1,2024-04-12
Goga Bitadze,2,3,0,0,0,2024-04-10
Goga Bitadze,0,0,0,0,0,2024-04-09
Goga Bitadze,0,0,0,0,0,2024-04-07
Goga Bitadze,4,4,0,0,0,2024-03-30
Goga Bitadze,4,0,1,0,0,2024-03-21
Goga Bitadze,6,3,2,0,1,2024-03-19
Goga Bitadze,0,1,0,0,0,2024-03-17
Goga Bitadze,2,0,0,0,0,2024-03-13
Gordon Hayward,10,4,2,0,0,2024-04-14
Gordon Hayward,6,6,2,2,0,2024-04-12
Gordon Hayward,18,1,0,1,0,2024-04-10
Gordon Hayward,7,0,0,1,0,2024-04-05
Gordon Hayward,0,2,2,1,0,2024-04-03
Gordon Hayward,7,2,2,0,1,2024-04-02
Gordon Hayward,5,1,0,1,0,2024-03-31
Gordon Hayward,4,1,2,0,0,2024-03-29
Gordon Hayward,13,2,1,1,0,2024-03-27
Gordon Hayward,0,0,0,0,0,2024-03-26
Gradey Dick,14,2,1,2,0,2024-04-14
Gradey Dick,8,1,0,0,0,2024-04-12
Gradey Dick,24,4,0,0,0,2024-04-10
Gradey Dick,13,4,0,0,0,2024-04-07
Gradey Dick,10,5,0,1,0,2024-04-05
Gradey Dick,16,8,0,1,0,2024-04-03
Gradey Dick,14,2,0,0,0,2024-04-02
Gradey Dick,12,0,2,2,0,2024-03-31
Gradey Dick,23,1,0,0,0,2024-03-27
Gradey Dick,8,3,2,1,0,2024-03-25
Grant Williams,16,6,5,1,0,2024-04-10
Grant Williams,12,3,4,0,0,2024-04-09
Grant Williams,19,3,5,2,1,2024-04-07
Grant Williams,18,6,7,0,1,2024-04-05
Grant Williams,5,7,11,0,0,2024-04-03
Grant Williams,23,7,2,0,0,2024-04-01
Grant Williams,18,5,5,0,0,2024-03-31
Grant Williams,12,8,4,0,0,2024-03-29
Grant Williams,16,7,5,1,1,2024-03-27
Grant Williams,12,2,1,2,1,2024-03-25
Grayson Allen,20,6,1,2,0,2024-04-14
Grayson Allen,19,3,4,0,0,2024-04-12
Grayson Allen,6,4,1,0,0,2024-04-10
Grayson Allen,9,6,2,3,0,2024-04-09
Grayson Allen,11,5,1,2,2,2024-04-07
Grayson Allen,23,8,1,2,0,2024-04-05
Grayson Allen,11,2,4,0,1,2024-04-01
